business_id,total_review_count
-O5C68uEPWMj0Jn5tvgVaQ,2
2TfLC6yAtwXYlqOOlKSPNw,5
4jI7Lo5d_mZFyPQBGl4esw,2
HGAzfCUg0bCi2yOPlUC_3g,2
t-RHwZzlTAZeTcgrrbRtqg,7
9w-LZEkP1hf363G-OYvKDg,15
peQnrEY1S6sE4ifK2SFUSA,7
rmmsGytKxZPQjbtb0DfE-A,2
Cv7kCz-tMjPNvk-ke2evjA,2
5S8GAXKwiu4K7gtd2z0Osw,3
59-56qbtgwGigLNNsZiVZQ,17
UjbbSi6KflfVcZApLeM6Gw,6
kI1cR9YGfG0FaN6ULiN3fQ,2
z8of6nZcLMQhdiBnQ7fTkw,5
k5agBg8N8C1UYcWvm7uL5Q,2
FR3NXfnrXt1myrNXwF8VhQ,2
qMxrl-fYrQarnDdyyEi8Vg,5
nsxdsXlt_BmxfMB3dI6OVQ,8
kvk5t5UDKhNoxKPnzURVbA,7
EuPyIJIGuG5yH_DQFlq08w,6
Nfqi33J-0NIyfaAYpWbZoA,3
JGpoGKwiLz85bCsnRzWy5g,5
dBOVfp8Ub8uO9qUPtw92_w,3
cG6FvMfbZmD-dDtLUwE2ow,2
J0joPXxmN-_9Lzafspqdbw,28
Ly2kk7EMI0uPDudl69KmAw,2
MBKcm8tXMCItsSmRONy0fQ,2
8fLI8HwccIfQWi0UyH-1Fw,4
cMqClyGGiaRBynMyXFPbNA,5
vs_0Znpr7vyg8zoxPl59sw,4
y_4wb-Kds_cvdTlYeWYMdA,4
6085NRg7QH3vXpc50F4UHQ,4
qsm7SkX60JsajT7Yz248FA,6
bf5oyM3oQk-Av3Jaqg2yog,2
o6b-VwNvh8KSR902jha3gg,8
W1F2yBtWr3cBTI2-1tti6Q,9
-Uzw3Hvy1KBNxak9vWsYyQ,6
Q0AkBTnjmOREZN144PvNjg,3
AXtHyf0WIx-x2fD0wH6ROQ,2
AciThPVp6d1l4CBfg_5PYQ,2
sBSE_CjEBjv5-89KK69Zrg,4
qI6I7mACHA6vCkVh0-6Qzg,3
_yk7klwrfUIX1qhaITV2nA,2
ztGTHps-uT3eV1mBzhopow,3
FQIbJvN9qnTn_vTpca037w,3
nLj6MN9yDrRAao-u2a2xtw,2
1GHO0QdRlf2g1v4LGv8W7g,4
6JGcIOiZFOcYon4_lDZA_Q,5
fmF58w_cI8Ef-WAIGM3-QA,7
P5c1ZebGxvy1xrC8C-67Dg,2
HNI6qvswn1KYybgJVqUWGg,4
Yuge6Mo7AMN_kD1w6eymUg,2
ehqT-Pek95bMYQKx5_nKsg,7
t7N2kb78WucTM3U2RFCJCw,4
i719LGyergZyNfi4kfqskA,6
3Dn_fT7NxzKhjy-yNrfIzw,3
FP_2UO9f5Mn1OV3tq9ebHw,7
6MnkLl8FIEYiWKViqZLMyg,3
QIUunGyXImTmsiafyWPO7Q,8
WYFbNrYDgw7gNDvMxa0rKA,3
08kVZ7eYC9NGn6njjsRkQA,4
WDT18nI5VIOI1b7z1G7_LQ,3
KlipvAMuvybbCSjGvNmbmA,7
E7dj-y6Mt5ESDH8PYlu5WA,3
S2n_06z4lGLZfdJ53XAXQQ,17
s9ceDy-cVHe0uzvZpWq87Q,11
GTNh2Jx56qE5kJSOVZxZlg,2
FkOTPqfnnKvhk81RZhPy-w,7
o6No8FiwyDAOlcY7PGUEXw,5
gKF43-dKgE0guNKI8ZGeDg,3
lhScxcy2g9t4L52hNISqJA,2
53gUoERjmiUBcvSZs0ayQg,7
tHb9Or6H6M6SOazLWoDY8A,2
wQ2cuBNMHmQF6ldoGd5a3w,7
f9qNygjcQvh2vPmZSfEvqg,2
eR2cpqWj58kFeHBJ1ob0MQ,4
eyPjx3MbU3zoWLo6JevpiA,3
FXsu9JqnLl2D0wqeQP4QKw,3
zsBpKQiGTgMdfsRcyuSbgA,2
TeP60DIUUa6VQuvCEvoTsw,5
AN2zHziC3W0K41u3xAY5GA,3
HDnaNdHEZpQMYXo-ZHHG9g,6
xOeBBrc2l5OfjX_cY4bIvA,5
AaTpjyw-EiODgi3tR4Xr-g,11
L7HqDGVSyNIYtmxGD8xfiw,2
TXV-qLmXmgxM1QHCATQOuQ,11
lWedWkinrM5j13pyimbpbA,4
jndqIGsMQnDB0dMHTZ3GNA,4
jxEMFqwDJXjCxmcm5t5jVQ,24
vznHFDZ8-oZbJRU6Bslsdw,6
SPtc8v-R1RN-H-UaBbPdag,2
xcQy8NRwrKao8MovWchEeA,3
ShBW2Fx5RvPqYxwRDQAfZA,2
kHqA953o_gKrfuJ46jlYPA,4
mndXN5-DmwW3xzxK7XoMmg,3
xn4VCXaAyj5hv9_bvsZsMQ,9
EnTQFU-nMpUISISJ-HI-AA,4
5L2lta4dFeo826z6jKuHSQ,2
HKd_govZmrGP90cEr89hXg,2
GLTzQf72FSm9DGJ3bYqW3g,2
lOVHIBqgi4knjSx4tuCgjQ,2
GCOwm7w2srfWWMHHL9sHEg,2
waLd1ruvJl_Ur0lVFxEzrw,4
93UD654AB6IzMPFlQgwfOg,14
zGtHhmjmZV-ZTTVw5QlTKg,16
hz_jlKOsbQT3bsucp670qA,5
winkCYdiTroKdbPbV0DfRA,7
K96eX9tL3nsfuEJcNYNVQA,3
g9MWxLxQdADqja0qN1HKkQ,10
L3IMug1NZOITEwNoDz8JAA,6
-POGfk-IagdVdO8Q3emdGQ,2
JblVl9Y2ZGqCDNWbPP_1VQ,9
v-8RXacBDtDpCju2Euf3yw,4
xIb9liiUalI66oFXV_6JDw,3
ry1DATvLo6sc978zPFXtjg,2
o-OcJo7rEJcZ6xTdJWz8KQ,2
uJZgom8HpK74xz8IojpT0A,15
ChMcfx_cnuKZQYT4tE3arQ,5
WO_5ViN3KaeYZaAxTSRjdg,6
4OLzI9PLO01aU264zh_c3w,22
sYgyAxvuDP1799oiGXqE_A,2
p9Dd6AjOawHGGzcUntYr-A,3
9leHkG2ylZYFVsQ3HxDvUg,3
rjDbYdgCIDZcdJs25xIAIQ,2
E8aDjN4OzvY4BZ4NJc7eog,6
QXGnmsKYANxOyZBqM-zlJA,3
QNGPUylzKJSXHjNjgqJ2EQ,3
4tU9hlfzrCpcGWTIm-OKVA,5
gJSNa1bxwtY0dm1t-dh38w,10
CEiV5uTE84QQ4NRCJL6aTg,8
r72gJkUejA3rcykSz2MVMQ,6
DZn5tscKi4qePVYJ0KpwEw,3
XC30E7D4gfIrLmh4d4prSw,5
ueAkLzWFFTzQkq3jzyBlnA,10
k-53NzA9wJAm1iFWJTNE5g,3
CBlZLwpQk43-tI7E9oMMTQ,6
5hAUdFPi1QFJJOlFReVexg,15
vaCu8cDUYihdO3ug__zpoA,2
VtAhddes6gaZP1ESoeUWSQ,12
I9or-Qu47AbReJLS43TcBw,2
3K7ZTJTQHPPXTTC7HRNRew,2
Q4AFKwNVBto8mBcf-oEPMQ,5
Kv04mUsfP557B0ECYZkKBQ,2
YPOvU0iB6SCY1y3QRT5HOQ,2
QRzaTTTE7QrqjW2GOQIrtA,10
XScJI9exHgC0u_c3vmm1vQ,8
mgaxmxvk0HvAAUqXNGI5Mg,2
J-Go00lYW4f4a3lLLtoh_A,12
6fPfuHpdvViGovjk3Ec5CA,3
8UPv1p9GW-BiZtQqUt8nOA,24
5H5mKgROIfmYKHjFMCePCA,3
bp482wqF6v80AltDNlPDfw,8
kZJYG3ZApT1crf25wiBmuQ,2
MxbdVt4x3F1OCZA93PKdiw,2
6veodsSHIJLVW9dOA_04tA,2
HI8C83cLB8VgYWuNBLR4CQ,4
Hr6aM0s-woIJaW6DJSbvNQ,8
U0fQjqddjft3HjvzFyePYQ,5
WCdSajl5Q0qywpv7K5jHdQ,11
FkmUQqJCjgAYSlckQL0umw,22
jYEPmsqP5-Zg__YcMeAzJQ,6
o8H4fliNg1FYqw6noUzZzA,2
rJMMzZEUHVi4lrO-0c8OFA,2
Nl2qLSBPH2iTce-abC17wQ,2
gGK9oTurV0N5UxPGUs3_sw,9
dQJGkmxqHxowT8DnxioJZg,8
lstgSw6ejDzZRZLf446x8Q,3
OzGk7arJv6FPrWqaYSvyKQ,5
eltuhV8KTDIhqdYgAyknAw,6
gP6yYo3SGaqfpjkk4zdKKA,2
XxUz6nWTdb2Vqite9How9Q,7
eGK4SEZakzmUzIKBfo_b2Q,4
R_5X96OM-b0fF9pZbzzy0g,9
Lpuvf-1pHW1Roh6bPm1fPw,7
ReV4Q3rEJ8neicQPc6pC0w,9
RYYMQiesuGflwx1IsAM8gg,8
tm87DWqehpt79ZInFVmv1w,4
_vZSIIqBsw_IUmxqNVOALA,8
EQXQ8KvVBLeOdzlwXjwGYA,12
ei7oceWOL-u1hXsraus7ng,9
KJScP6bDksIDN329d6s8IQ,12
hPzPpfSjgQkpWCD7YjcY-A,6
NEgCAxUUgQROwnoX0dqe8w,2
SNuTYRfrIRpBwswsXHj1lw,3
x1IQQIcAwdmknhiZOi95Pg,5
8A0EhF01B4Cia4ViORB6jg,4
jQPg8OKiSVa-fwvd-XGzLQ,6
5ICrDkwtX4ykKOLVJ1tFJA,2
BRM7OfdwyiXOH_TrU-aPYA,13
A_F-kyeBaJOnfsA0cXzcEg,2
hExi86DTBlmIhB2FLvqrHg,42
i7k-gVxU5Jjca3MCNSL4Sw,2
j1LGyDLjesniwqc1rHpctA,4
O7V5-EkWlcNUbZFMcrSpSQ,2
bPVPZeqMuYtU_yGCb4P-jg,15
3TkP4w6zJc473_jgaTTfKA,3
D9bwQb0M2iA71ws7l7fnaw,2
L5LLN0RafiV1Z9cddzvuCw,56
mKD5tCQ8UAAKb3V1YEDnjQ,5
m_kvoXITBvYDofmcKpWEmw,2
fzYu9Rh-oqlg95QzkbIO0A,4
vlSQT7ulP-PIen6eKOzeAQ,2
RaQzmFjnotsXmyXdefzFog,4
_1Ep7fi7vCY3J2rz6YGQmw,13
5sb1iDBajkpV3-hmF5EOnw,9
dtP1I4R6iiCsV_4WUKg0Bw,2
x1XuLKA0T7HB696f7WnSUw,7
iOKdzs-arrM9Jv4TKz5M1Q,2
h6v5Tgs6Wa97_XoureEkGw,5
PP650SbpMnbHB75tJ45yqQ,2
s_sEMaNkRtwjEFJfStaOgQ,2
uJxUDvRd89bHePJOD0-n3g,4
_LgI5387qAmMuS8i6h69cg,9
gjbmwlYUImb2lQBp5LV3KA,6
cvOhl8GwcBTz1pQ7HrI1Mg,2
SnZCV8bovBLW6Tkw5Cxxwg,3
-DGsnMlRrR_tv8avrpQLQw,5
urWi4bSRI9Bfg3AFXECE9g,2
s5IM5Ra60RfRGdL643w74Q,5
LmsFBarEMorpSyw2vEwRAA,6
ISm3ZCdmYsxwy7c8sBm1gw,12
kiA1mrC2ZVoRmpsWgAT7ow,3
gus6t8E-KBZYlkPNqsOUEw,2
cEdeefPXaqdofYinWRvCcg,3
BCZX5Z3SFVvozkn3AP-kOw,2
4-HJQtuLSQ0olOxfGjwG5A,2
jUVk21Kkf7awzvnj8oci3Q,4
HMyTZREKcwD6iFYzsqHWWw,3
SA-lp8HJOh8km9sZJsJnfg,3
NbTNxhZXhPOPUhBFXZ1jLQ,6
rQyJXOiZ39eRJ2l9OMpw-g,6
4wdZ1PmysPd8CSe0-omVbg,4
Abu_KegjK3Cv44ormIjFbw,3
-x4rcdWrlNlSYV-zkWedtg,4
TD2Ln8rzK-UbGECZkD6V4Q,6
ezJI63Crog5fsWie1xzG6A,2
OK2ZX7Wl93Y5jwwrydKEzQ,2
VOIlYgva7npz0GtX-PQvqQ,4
6GT2dS-mRNNMPMRPNL-LYg,2
4MgoxUgOROSu1k8kdF3JvQ,7
-K0LoSCfh8i5U_y53Krepg,5
6_aIv0CccDpcMk-kowG8Wg,2
yVB7Usr55NnaUKs7K6xDTQ,11
nWx1r0RHLun6hBILtuBR3w,16
LsF-tYAWHub3m2TuQGELKQ,2
B4GSKwbA6Trut7sllL5Bsg,5
xUly-Vs368HxCoTgvzHYeQ,2
e5fCI12X_GLCST668S4ROA,24
DvBdqAA3XleMaOMwBl7g4g,29
Yw-guSo-TKY3YbRrq0PELQ,7
69ccjOpx2iFvr1y2qas9uA,4
B1bANK-AA7Wd3KPthamcnQ,7
7FrSxTZq5ffXtWxYWx2jJw,3
N2ftvATcrj6x3PRGxyHzFw,7
VOcGcN0bvGU_nzxbJgR5jQ,18
VzD7LUwW_FwEROAapM40mA,3
IAiBDzIqD3ozKo-EhnPIaQ,2
00yB3Em5jpyXFlGyYOiSEw,2
EP9K6qXOyHFq_0tp93wh9Q,8
07pYa1VC6TC70Fhe30s4PA,2
nkLMKd8nUt43qUWhg-SWew,3
4VXVP21v4Xec6C2mnnBnGw,11
iKV83dI9jNc5h6L41aaUdw,4
CY0qEKixlSsoWfW1LmiCXA,4
eOgIV1HZNbMmogTsSNZdUA,2
bgEDCYaiBlehwGZXC2PZEw,3
Nm9nAXrsbgXvi0IoltGsVw,3
RFsp1nH2fHVyAdTSMDWuNg,7
TlvnDLrM4p2udHfeUwL82A,9
v8IBu8Td9IuIvbcmHv9ZRA,7
PAWL8ArUL-I6F-iLtEp1eQ,3
1aR_kqb9d8jmRWCwXqoJJQ,8
Sc6gWuePeh7WnxQMVtSF_w,3
fE97G0J_dZ6aKRQv0wdTGA,3
0yW90oISSiOYmJBiu9RFuw,2
aH3xlewNKQk5K4mEko6qQQ,2
W0ByAXd9y6QW2wUA4PNwLA,2
VVJGaIudj4Ffdvm8OdX2Mg,2
a8q8Kd7KubA-qHpPAAH81g,6
ykrD-GI7pQpU_rHlHnEeag,11
MolFYRyUmfetIp3qydvQzA,4
sjm9TFtN69KrVsgajcL2Pg,7
GTEWqK6UFJasMsA3e_OAyw,3
OAWa1WML2V1ZLJGD6V3nBQ,18
qXm174C45c8H2HmxvKTUrg,3
qJxOT7bo-PdW1-xx3nK8SQ,2
vl40Oa75v42jvJsHwpCGKA,10
OM7St93fveFAi4y7UTVjOQ,7
1XQWvgGDqzDoEOg0_7eWKA,5
zljfjg_zTL3ceGi_Vr4OFw,6
mUdjeVjdsiOQMBK41x0Bow,6
-1YvpVvnnLrTZ0zjtUYPXA,11
v5jxpGnKbx3vVxs28dgokQ,3
AvgcJbckSO5SP2lyDWnDsg,2
iB3HjB9Bj80_WYO0SHsqtg,4
kNcrmaQNneyioUg1MY9ZqA,4
kvle5j_7tlzX5-vRXjWUGw,2
n9T2k7tu_5uLAYi5r4Y_Yw,5
HG7K0in4lGJa_LRHCqwvkg,6
k2fvyjaTNYFQJw757Bgqbg,6
8Wli47bvDkkQZLTYXA3rMQ,3
S-uXuwLZjgWIv4M8tGtpIw,4
SeSALQNK5hiI0CT2XTLbrw,4
H4M9pNYb3w0Va9db3aqXfw,3
nziDA4MyxMLjhMIktXSHpA,8
GCmOTY94xqPmDtsx46xURQ,2
FyAvXke2wFHmbWg-O-NICw,3
dZ0ys95zBvv_LD6nrwhtyA,2
L-vZQuTZFNqjRdXdUnlurQ,2
1mOUNhNxcalli3d22AVqpA,2
tZKIgkZ7qL3XGY9de76t9w,2
Z36SdiTpfOAjqpxIKe3mqA,4
w3V88RiAZWZT_gb1f2hpjw,2
PUDTWmMzevJdvsueEmnYqw,14
Ir5e0r9HM798lqIYP1D9nQ,5
MIjq-rtKsU5Fp7_gNZLYGQ,4
sG-Z7aIlkmKW7EstH1dH5Q,14
FhG1tH18X8SS3YJ4_4N56w,4
1Fs3_bjPQwvSXZHGGlFE-A,4
IICp7ui12lBrrcdP9xg28g,4
kbjbMffGvyjIdJivotkIiw,6
5Gdz1b4bffTJAWXENGtQPA,3
VJjF8riIwGP4PVq-AW5Tpw,4
oEGjLHfQHci0GgSDS361Hg,3
U2mZ8H02unqzBglw_L05IQ,3
lpYk8a3UcytfNun7Atneag,3
Kgbj_vB2pfxdClrLhfnlbQ,10
2BmVeTRQoYMXoFcAnScRyw,2
f0sW8hhway_FOazd29CshQ,5
Ynbd79O142LHhFWZAce1TA,6
VE9TeBKNZnu33iBzfYMiag,2
hvOWbFacsVZwFIAAXtN3BA,5
NWF16GKQyZNVHo086gIVzQ,4
yk00rxP7MCuoVdIyvBddXA,2
cBgNa2PIFy1wSXcduYIiUg,3
ZLjUCF2UaML7S5pSmn5BKg,5
DiHcWtzRgrAuOMEbAMwNag,5
1jeaxiZOisgDMxHR2K088g,31
p6c70_FsgpmSPGTWdOOuxg,5
3ZV1zaRKJg-xSiZU3DZ3XA,2
Y8djj3w2NPUkR5PoXwM4cA,3
XJE53HYQbXlT5vhyVDBoxw,29
XBRCpC_oKlmyx-8hZrM74w,3
J14P8Bo0yDYYXyASbht5xQ,4
yG6xPzw5PAaIqEOigt3jtQ,3
PFVG3HNs9wupB-_MYOunPw,5
ywBRJjqtj2xIfsWzs8ungg,3
fc5rutst3H7FkDyfgc5prQ,5
TZpGfN1prJBu7ldErjL50A,5
qXgGJZdNlrBGtzKdewYmpA,2
tfcJMX1JKnew9YNrjLXCFg,2
8cc3Pmdz7SblEBVDt1eEAA,2
HI1zbZuujFH9yPBKP1GH6g,6
O36P60uYyDgvqfoVLCpBYw,3
cOXc8c85Ms6dMEAJazLXHQ,10
GxMPUSDqI0T6BxSsmplxNQ,3
YFmI-4ohcMPB-vW4qc9Wjg,5
k1azqKwN11Q-jsjoNmJepg,2
IM-dIO1caJbMcmv6BbozNQ,2
y_W-gFtXL9PWunhBibuvjA,5
cZz-3lU7_pWWPR25A9ZeNg,4
pYOQTTWDWDAU6jBgFKEmNQ,3
0wZJkj-OnZ7Pmublspl7tA,10
LXJP_aGg-zYbJIsEkA5vBw,3
e-9Lm1GXCm-UBiU0dc9v1g,3
XVk7x57tK9YRkVydZl820w,5
n1ILbrSXiERCMR6w2cBPJA,25
uzL7P5u-VGtf7bfq6WUlPA,4
nb1Q6n28tXRkH10OJ8TsPw,2
sq3BcLyY4_jZf-zkO2itDA,6
hqBBi4zZalo4r3xZNUHLXA,3
y7WPOc2_vCoBkwK3xPJ8XA,7
oriPnDLQE8MiofeR2ijVdw,3
Ivwwz5uKDTQ8mnSr73RXig,2
KvXcUof9CictI9nNe2oSLw,4
D7I9FUIOAzVMv1Wtp-TIYA,6
tyfAxYsomnzygfyeZxbL_Q,2
Xw_5QkLTyIEg6Hs-kXGNbg,10
kqRnm-AL4uoXNg4V15n10g,3
lXVJLzBNEd5qWuoX1d1okQ,3
zvvl3c1FO3O3BZdhusficA,20
mwEZX3sq5gvUTGzpm-E9Jw,4
v45E6gg6MrAziTepkiWByA,22
Tf7c38yepZzZvPG9wxNIqw,7
Ge00ikbJsoSxuo8AcDCgOQ,8
-IEIG_vEijEESseR_XCZvQ,5
a3N9erjaLER_cH9rhsADEA,13
PrVxUo7g46GNf_1uusxaqQ,3
Q-ZqJY2AXNJIGj-DmlzRuw,2
0VTLCGWSq4GRi5fLg62Jjg,2
bRkR1YBXijVpQaXqWpJfXw,2
VG54JsBaDIbXU29HI9jiXw,9
Fbi_W-EQqJ6Ay5_5UGnO5A,12
TImtXJJpEJrtC14xVjAFNQ,7
IOQzR_0fhpQgzWU0WUE1tA,5
6zEWIsb6Lhr3BeoC3gm1lw,3
jCZi4-LRB2bU-dxBSPmn9w,2
uWJiesUyImGEPYYxkZ3Tmw,2
nYsNsyIppe_DTueBha1x9A,17
Eqfks4GEn5dsI4ZGiPrCVQ,7
9w6o_eyKCSNKgMtAuv6KWg,7
sDgY_dB9hZ2P-3gRDzk5KQ,7
n5WLHgbSdtyTXcwkrzaj9A,4
nU6LmqtSI08VMKIibEQRMA,10
yR_EfNX8NF_JQTo2LURR4g,7
ha_zdblAV0VfdeOB5cHg-A,5
AmbhpZW_Xc_9ngKgDqpbYw,3
m5YYujByBbR0Dr5I-MSNKw,3
vlprxcWCS9oZ-PY09Khm8A,14
OLa-9kI4kWN37vh74lbYwg,7
tNCGbwGQ9P46Eu22wbZyCA,2
OuLT0Em6xoWe08SQSdrbKw,5
8IBVhpwSRtnbUhrNb7W8xg,5
s5xC3gxk179RV3xtFjFqbw,3
S_EYSW6QoJh8cKlj8BhfFA,5
QkGOPZD9NoPDiWCQ9ORdSA,2
86Atw2zewJ7ECMH3a7DsbQ,2
en9sRChY9wYY9DoRioodNg,14
Qd5FpQhQCQ-OFWATqfcxGw,3
9tNsYGgHUzpUXrecptRXnQ,2
zqN7Ms_JtF9aIGw5DQsUWA,4
jmMIGhdfmUhrUBghhCAgGA,2
YUrMj0-zS7jejLHEfPF-VA,2
yiN9dBRcABtQ3FuqodAZbQ,3
3Ym00dQ_oqZ0zunGMLhX3Q,11
jrSC1bwN2lz9dVBrNTejSg,4
yvh5qUSAbjMnvYy_HrATdQ,2
UA3HxLprLSOO9J6l1iR2Cg,7
PEYgtOhGVoBoWwTJJg4M7A,4
dvwm1QCryoaj6pyhkLiRQw,2
kzT8T2O77qR1GW-2TC4geg,10
ZU6VpnhBBQJ78-zaNXYutw,2
mmSdrb5S0emz3q4kWcIXzA,2
5ln4ESCi6mnfTBx4bYr4dw,5
wRlOL_SMq_LT2lnTpxvPzQ,3
hUeaNemS2eV2VpeiO73-Kg,3
no_6nhDezYA2T_EDk6beIw,2
o-LnWJfKQRaOcaDrR7KKsw,2
L7J8aZmdz_DNhEwFb3QnBQ,17
V7dXBEowSa53mOVaDtnj_A,3
_mbyKb7uqEzDNcPuV3YFyQ,2
dsfRniRgfbDjC8os848B6A,53
qJcmu67ZEQ4bd1m9Kh_T1w,3
ww3YJXu5c18aGZXWmm00qg,36
p3-FsWgkrRlT18Mw5Z1tHg,12
nfa_qLZeaDKI80h3TS0wcg,3
EmBa8UWYRwM_3hagkqwtIg,11
9SI_6aLjxlLNaJp0IYIPqg,3
fBOoOWHRWPXIrMvVVkZqMg,2
IppdfayfahhTBhCt3RID3Q,3
pT9Zvlj2OnprVu6RoPys9g,3
ZswHHBmGyk2FmmSiRf6GHw,6
b5hxsRw76UUXcotxlCipuQ,2
KiwskluQ7tMqZqvuf872vg,4
zCglWMsODFnewijW7S5KwQ,5
aePpEsIT6LzGuNDjS5U0Ag,4
M8vKFvhRr_O31F5R9UGQWA,14
54FdbbctoHAjrd9HNcqIJA,3
4Uk82qhmG_HLvBVJkiZCpw,2
s4k1P9FHfPUzw3dqXRp7eA,26
tCs5ieNCe5kKQoicNt_sxQ,2
fchpEk-UJf_AUz-51LEidg,11
1QNGVBU2NwG1vSFUerRi7A,3
WWO34S7RwBWlsjJEYuTAaw,2
uZYBF0YTU_iKq4_L_PDtMQ,21
FRRN15VZZ9KKBFgVnVMrrQ,2
elSnD7Vuxnlg5_9gTqBqmA,9
JCkixcqklK-AQNYIJdFCaA,4
FDxQRPkXbeb2xp6FC0sqWg,2
sKmGwzK-4TUjmPf2L6RrQA,3
t6wBQeFXRFGqW8HhKJxBLQ,2
wIz_tZ88bj4W3VlrJTiiqQ,10
mkmalengTS0LarMm_ZiJ0w,3
ZhIpinbCrf0BQKyuHaWGhw,2
_dtlumMepOrZx-k1JEwgWA,7
rO8NE085Kt_2_QkWtw6S7g,3
kRvZUnDK3Rn7a7WvGUZ6QQ,6
kuUgMFCIQAGFZX4rk4jj0Q,3
fmV4o8S19PhJsAcD6TMGtQ,4
1uwYVvBZzkQRtKRKO8n9OA,3
6TUOsIU1vNNQcoauKrZFCw,11
ZhYvIknXbB5P4dy6ZO-LoA,5
VHGXUwhjoRHWlLKWhq4B-A,2
PfyEMlIwNjigcvYkdvRnvA,3
q4wV6JIHvaMp0CQKPDp1kg,2
fO7fs6Q58a2dZc-Xk7eslg,3
imGqMr4h8AJRfL0bxL8cCQ,5
An_VrS6YIJ9dODw-H_dLxA,3
5T3FY3mnBQ6B2gL-qvbjdg,3
5zOYg50gWuLkg7vfxjDsEw,6
eX7o_-s5TmDT-DMfTV4cmw,9
aH6K6wmLMOu-3gdKNGNfJg,3
CVmzqrekI1iYHio8pTyTpA,5
VeTziaQYQLg0o67Oe-B7ug,7
yDO5dZR1FOgNsF7tZ4UFdQ,2
p_qSQwShIgQnNxGcajI4-w,35
yyvFGYfw0azW5mA_th8ndQ,3
whA2TmbaegoFnrTtFZ2i0Q,4
dvLSJwmlPAZioS3R5B3Wtw,2
eNTVSEO6dQVXQg7D8XMsbA,4
tdYLq7_01ir58cQI9e6yeA,7
TaYJfvjk0kLMnS-gQd28bw,4
vEYum1jnT0rUsZowJ-FdhA,2
UTXwFoe-KOo0SqnBqtbyhQ,6
_4RXDq3NP1agGtU_9_FdGA,2
gCm3En8LqvXPcfiw9Tyh-g,2
s7rVPOvzQ02CMSqcCyh-kw,5
BfDe99VGog-36LBmn0uFhA,5
a6kCB2Enbc3xuWnfHm2hGA,2
oAyDxwEJ5pT-cCwNnc6dRQ,3
qAn_A-pwh-SDBj6Sjff8Qw,3
dvs-RLII_zdcxfjoqOFJzw,5
xGJTG1BPinTTr-36l4jTUQ,8
DOfiulOub9hVPBCtiDl9Fw,9
RLH0yi4Z10z-tIKFruUr0w,5
LyNFIjzSpEWzmfN3Fk5f4w,3
lL4pE88JWRJJGcymn0YmTA,4
gIz12h3svx22dhzj9ZzVTQ,7
dYuSLniny9qyPDZiyfdvfg,3
6FJOC5YTJOBeF6fSedqOOA,5
_bqwjNXAW_Li6c8suIwdBg,8
tHvIEpWnAJdv4gVPriP0Pw,2
BgXpbHEGKRsr_kYgCt3Dlw,2
4pwVg_pIIYFiQzdollFycA,5
oHywMcurU-Z94mLGRNL85A,7
v7aaDOZICNYGTzyhPbQOgw,3
tQIw_BZzfjh8UC4Eqhd0XQ,6
EqxVp4_9Up1HNgpU2pH3WQ,4
Frk2xGKjxbaEKLc2vPCUNQ,4
jo37YLQJyWhuKBdjlKpoAw,2
t0FzBzAoqVpK5fNIGOPv-g,8
bjj7HIgdC04IhctuMMIF1A,6
32mDDkHt7xX3Log9l90rnw,2
G98s4QCjcSRLsr9FSJ7qWQ,3
OKpM0cvlI7rb5j_K1XDa7A,3
JTYv0928o2denUkYfnzw8g,3
7_5gXg2aG_wrJ18wdkDymQ,2
QU8DcR2JhR06mIAOvJsJVw,4
thFrL729C7nPDAKdTTcvVw,4
Q4NmqOOn2ZhzgxtcTJXh3g,6
ggNLqZxILZgGabRT_NPS_A,15
1SS-Md_O5OfmXxVtJBGz-Q,4
6o2IHdoeKPzr1Q5qKV3k7A,2
GyrcbrfEXwpnDK-yepdF_w,12
ZRyPyxgtLwzoBzqa3dFRcQ,8
wTMI6HY7au7eZZC6dJDqiw,5
XOAKRCTdYQrznvzHsugoDw,2
JcdsERaKlWNY9CT5Tl8LvA,6
a30ibjY1-XTRdiDH-DVPEg,2
vneCPExHETaOrEJ6Awc1xg,2
RboUn4PX9dXlpMY-w9MNtw,7
ZgwFfEH5VKBxvMJF4guPMQ,15
Tv5gLZyjnMuEpLvdbE5wGw,3
YBps98IjEYe03M6ru_snLg,30
AzZqXglv_puXwd4kCvM7ew,2
HEUYDy6SEmA5fptgusn4Yw,3
qLXO7VFOlWo2iocQBiUeRA,2
9m6FEbg7mXTRf-H3u8ylmQ,2
ObkVEcYUuf3efg-0V_WYfQ,4
UU2dYQff-cQuECH0vvrvPg,3
A6_LPH-NIunsga44vhPdbQ,6
4C8l_E3E3bv3napG0PDooA,3
8QZJvkx29OQNZgrM53aVbw,15
kmhdRVQDNbXfpjnrycbwyQ,3
8xUO86TcmguXWWDJZTDjTw,2
LaTe2iIyih62D1kCQ0hflA,10
b7KbT33H4OacWX2N_bsBcQ,5
5Fs604P6wfdVNy9jt8kc5Q,12
k2YJkdLg25xlYjshpeEtkQ,4
Pr-OrQ0-hNPFdp8bVZN6Lg,5
H_T1u5hL5HwH-XR9oZqYYg,4
C73TRGYqFWr1PbEqzD4S8w,6
iF2WYnjnWg0-wxEw7daBgQ,3
wqw_sJ_Bd7dgnDnBjMm4pA,2
VAIOtbsxdNmuhUKkQZFRlA,10
AXp_lasFH0Nbnz6-BMiUIA,2
